Cod. y Desc. Inciso,Cod. y Desc. Inciso_imagen,Cod. y Desc. Principal,Cod. y Desc. Principal_imagen,Mes,Devengado Anterior,Sancionado,Presupuestado,Comprometido,Devengado,Pagado,Leyenda_Fecha_Act,Cod. Ejercicio Presupuestario
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,2 - Servicio de la Deuda Colocada en Moneda Extranjera,que/servicio_de_la_deuda_colocada_en_moneda_extranjera.svg,10,"39495,58319349","36952,850062","37371,604042","37245,69437731","27816,50922578","25163,13894724",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,2 - Servicio de la Deuda Colocada en Moneda Extranjera,que/servicio_de_la_deuda_colocada_en_moneda_extranjera.svg,11,"39495,58319349","36952,850062","40904,052464","35220,16817918","29683,46783583","29682,97379398",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,3 - Intereses por Préstamos Recibidos,que/intereses_por_prestamos_recibidos.svg,1,"9774,79231781","11528,371398","11528,371398","1952,80133615","665,57283888","182,36485887",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,3 - Intereses por Préstamos Recibidos,que/intereses_por_prestamos_recibidos.svg,2,"9774,79231781","11528,371398","11528,371398","2410,95251958","1937,48295666","1357,88405865",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,3 - Intereses por Préstamos Recibidos,que/intereses_por_prestamos_recibidos.svg,3,"9774,79231781","11528,371398","11528,371398","2422,8411762","2379,84489774","2332,90004358",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,3 - Intereses por Préstamos Recibidos,que/intereses_por_prestamos_recibidos.svg,4,"9774,79231781","11528,371398","11528,371398","7277,17109426","3659,31015557","3177,39075016",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,3 - Intereses por Préstamos Recibidos,que/intereses_por_prestamos_recibidos.svg,5,"9774,79231781","11528,371398","11528,371398","7290,12305294","6715,95841611","6208,83958171",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,3 - Intereses por Préstamos Recibidos,que/intereses_por_prestamos_recibidos.svg,6,"9774,79231781","11528,371398","11528,355398","7248,40982721","7138,41327414","6978,35837653",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,3 - Intereses por Préstamos Recibidos,que/intereses_por_prestamos_recibidos.svg,7,"9774,79231781","11528,371398","12065,184502","10073,50361167","8310,48432433","7792,02384377",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,3 - Intereses por Préstamos Recibidos,que/intereses_por_prestamos_recibidos.svg,8,"9774,79231781","11528,371398","12065,184502","10141,37602744","9451,68570243","8453,67564691",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,3 - Intereses por Préstamos Recibidos,que/intereses_por_prestamos_recibidos.svg,9,"9774,79231781","11528,371398","12366,484502","10394,9546391","10392,92343761","9882,46397645",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,3 - Intereses por Préstamos Recibidos,que/intereses_por_prestamos_recibidos.svg,10,"9774,79231781","11528,371398","12366,484502","11621,61834446","11044,30800943","10699,32175331",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
7 - Servicio de la Deuda y Disminución de Otros Pasivos,que/servicio_de_la_deuda_y_disminucion_de_otros_pasivos.svg,3 - Intereses por Préstamos Recibidos,que/intereses_por_prestamos_recibidos.svg,11,"9774,79231781","11528,371398","13666,484502","11626,48423055","11364,16547678","11094,17436384",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
8 - Otros Gastos,que/otros_gastos.svg,4 - Otras Pérdidas,que/default.svg,1,"10,09533225",0,0,0,0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
8 - Otros Gastos,que/otros_gastos.svg,4 - Otras Pérdidas,que/default.svg,2,"10,09533225",0,0,0,0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
8 - Otros Gastos,que/otros_gastos.svg,4 - Otras Pérdidas,que/default.svg,3,"10,09533225",0,"0,0035",0,0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
8 - Otros Gastos,que/otros_gastos.svg,4 - Otras Pérdidas,que/default.svg,4,"10,09533225",0,"5,011073",0,0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
8 - Otros Gastos,que/otros_gastos.svg,4 - Otras Pérdidas,que/default.svg,5,"10,09533225",0,"5,011073",0,0,0,Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
8 - Otros Gastos,que/otros_gastos.svg,4 - Otras Pérdidas,que/default.svg,6,"10,09533225",0,"5,011073","0,0035","0,0035","0,0035",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
8 - Otros Gastos,que/otros_gastos.svg,4 - Otras Pérdidas,que/default.svg,7,"10,09533225",0,"5,011073","5,01107229","5,01107229","5,01107229",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
8 - Otros Gastos,que/otros_gastos.svg,4 - Otras Pérdidas,que/default.svg,8,"10,09533225",0,"5,375504","5,01107229","5,01107229","5,01107229",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
8 - Otros Gastos,que/otros_gastos.svg,4 - Otras Pérdidas,que/default.svg,9,"10,09533225",0,"5,375504","5,03575246","5,03575246","5,03575246",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
8 - Otros Gastos,que/otros_gastos.svg,4 - Otras Pérdidas,que/default.svg,10,"10,09533225",0,"10,375504","5,37550238","5,37550238","5,37550238",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
8 - Otros Gastos,que/otros_gastos.svg,4 - Otras Pérdidas,que/default.svg,11,"10,09533225",0,"10,379704","10,37550238","10,37550238","5,37550238",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
